date,outflow(m3/d),inflow(m3/d),spill(m3/d),wse(m),avg_temp(C)
1999-07-30,520043242.2912,511088790.528,208203236.352,22.201632000000004,19.69
1999-07-31,489925946.88,499834561.5360001,208447893.504,22.149816,19.71
1999-08-01,485864638.1568,469741731.84,208031976.3456,22.122384,19.78
1999-08-02,501963078.7584,515981933.568,205805596.2624,21.893784,19.96
1999-08-03,479234429.33759993,485399789.568,209328659.2512,22.168104000000003,20.16
1999-08-04,571935024.2304,614334108.672,209671179.264,22.52472,20.42
1999-08-05,567433332.6336,544362163.1999999,208888276.3776,22.378416,20.78
1999-08-06,564301721.0879999,574944307.1999999,209671179.264,22.350984,20.82
1999-08-07,544655751.7823999,529438076.928,211603970.7648,22.530816,20.86
1999-08-08,494647829.9136,504238390.272,212362407.936,22.564344,20.86
1999-08-09,464799657.3696,455062302.72,211506107.904,22.44852,21.04
1999-08-10,500739792.9984,511088790.528,212142216.4992,22.518624,21.23
1999-08-11,521242062.336,496898675.712,210992327.8848,22.210776000000003,21.1
1999-08-12,521755842.3552,539224363.0079999,209964767.8464,22.241256,20.89
1999-08-13,576485647.2576,583751964.672,212313476.5056,22.454616,20.73
1999-08-14,597942079.488,585464564.7360001,211873093.632,22.350984,20.38
1999-08-15,562001943.8592,517205219.328,211139122.176,22.277832000000004,20.32
1999-08-16,491956601.2416,521609048.064,216741770.9568,21.9456,20.38
1999-08-17,545291860.3776,579837450.24,219775519.6416,22.381464000000005,20.52
1999-08-18,551677412.0448,554637763.584,220118039.6544,22.579584,20.55
1999-08-19,568093906.9439999,544117506.048,217793796.7104,22.31136,20.42
1999-08-20,513828950.63040006,543383534.592,219359602.48319995,22.716744,20.44
1999-08-21,554809023.5904,525034248.192,217353413.8368,22.488144,20.25
1999-08-22,453961345.536,451147788.288,222711405.4656,22.421088,20.2
1999-08-23,462059497.26720005,492005532.67199993,218796891.03360003,22.347936,20.32
1999-08-24,475417777.7664,460934074.368,219359602.48319995,22.378416,20.48
1999-08-25,467368557.4656,462402017.28,220729682.5344,22.43328,20.65
1999-08-26,467980200.3456,487357046.784,221488119.7056,22.66188,20.79
1999-08-27,565329281.1264,543138877.44,220876476.8256,22.549104000000003,20.85
1999-08-28,496727415.7056,522832333.824,217720399.5648,22.222968,20.94
1999-08-29,459686322.8928,422767558.656,218478836.736,22.475952,20.87
1999-08-30,391940757.504,422767558.656,217573605.2736,22.591776000000003,20.5
1999-08-31,438009699.2256,481729932.2879999,220436093.952,22.89048,20.07
1999-09-01,472041509.0688,456285588.48,14018854.8096,22.960584,20.04
1999-09-02,427538373.12,408822100.992,0.0,22.991064,20.05
1999-09-03,350740493.1072,364049842.176,0.0,23.018496,20.23
1999-09-04,434437704.8064,430596587.52,0.0,22.927056,20.24
1999-09-05,357737687.65439993,299705011.2,0.0,22.735032000000004,20.09
1999-09-06,253978589.4912,267899581.44,0.0,22.259544,19.83
1999-09-07,296500002.5088,338360841.216,0.0,22.774656,19.49
1999-09-08,412002643.968,409066758.14399993,0.0,22.911816,19.13
1999-09-09,326543900.7744,312671840.256,0.0,22.869144,19.09
1999-09-10,329308526.592,355242184.70399994,0.0,23.05812,18.87
1999-09-11,383622414.336,386802957.312,0.0,22.960584,18.89
1999-09-12,311008171.6224,244657152.0,0.0,22.850856,18.87
1999-09-13,288034865.0496,335914269.69600004,0.0,22.491192,18.64
1999-09-14,304965139.968,308757325.824,0.0,22.884384,18.69
1999-09-15,293221596.672,289184753.664,0.0,23.02764,18.76
1999-09-16,347511018.7008,356710127.616,0.0,22.994112,18.59
1999-09-17,367181453.7216,368453670.912,0.0,23.045928,18.48
1999-09-18,376062508.3392001,366741070.848,0.0,23.100792,18.66
1999-09-19,298090273.9968,280866410.49600005,0.0,22.832568,18.75
1999-09-20,302958951.3216,317809640.448,0.0,22.82952,18.82
1999-09-21,371878871.04,359156699.1360001,0.0,22.664928,18.91
1999-09-22,387145477.3248,413225929.728,0.0,22.841712,19.0
1999-09-23,403659835.0848,388026243.0719999,0.0,22.963632,19.02
1999-09-24,376405028.352,384845700.096,0.0,22.957536,18.67
1999-09-25,308928585.8304,309980611.584,0.0,23.10384,18.18
1999-09-26,320990183.424,306310754.304,0.0,23.021544,17.7
1999-09-27,317662846.1568,318543611.904,0.0,22.73808,17.38
1999-09-28,373028759.6544,372123528.192,0.0,22.671024,17.11
1999-09-29,307949957.2224,306555411.45600003,0.0,22.856952,17.02
1999-09-30,340856344.1664,355486841.856,0.0,22.914864000000005,17.26
1999-10-01,330115895.19360006,338360841.216,0.0,22.975824,17.3
1999-10-02,287472153.6,252241523.71199995,0.0,23.021544,17.16
1999-10-03,271642835.86560005,227775808.512,0.0,22.320504000000003,16.88
1999-10-04,289967656.5504,335180298.23999995,0.0,22.369272,16.8
1999-10-05,313405811.712,326127983.61600006,0.0,22.564344,16.76
1999-10-06,321455032.0128,320256211.968,0.0,22.930104000000004,15.98
1999-10-07,329602115.1744,339584126.976,0.0,22.908768,16.47
1999-10-08,323803740.672,335180298.23999995,0.0,23.100792,16.41
1999-10-09,311277294.4896,318298954.752,0.0,23.070312,16.37
1999-10-10,309491297.28,267899581.44,0.0,22.704552,16.24
1999-10-11,307778697.216,293099268.096,0.0,22.436328,15.94
1999-10-12,308708394.3936,340318098.432,0.0,22.53996,15.92
1999-10-13,309491297.28,309246640.128,0.0,22.942296,15.86
1999-10-14,325858860.7488,343009327.104,0.0,22.957536,15.58
1999-10-15,361701133.5168,355242184.70399994,0.0,22.869144,15.2
1999-10-16,346434527.232,358422727.68,0.0,23.048976000000003,14.84
1999-10-17,313846194.5856,252730838.016,0.0,22.582632000000004,14.5
1999-10-18,308268011.52,342520012.79999995,0.0,22.674072,14.31
1999-10-19,315778986.0864,293343925.248,0.0,22.60092,14.27
1999-10-20,305601248.5632,310225268.736,0.0,22.378416,14.19
1999-10-21,315681123.2256,333712355.328,0.0,22.649688,14.22
1999-10-22,332440138.1376,358912041.984,0.0,22.695408,14.27
1999-10-23,307925491.5072,290897353.72800004,0.0,23.000208,14.22
1999-10-24,310420994.4576,323192097.792,0.0,22.899624,14.35
1999-10-25,305356591.4112,297992411.13600004,0.0,23.030688,14.29
1999-10-26,324978095.0016,334690983.93600005,0.0,22.960584,14.12
1999-10-27,333223041.024,328085240.832,0.0,23.04288,13.47
1999-10-28,344893187.17440003,352550956.032,0.0,23.02764,12.96
1999-10-29,311840005.9392,314873754.624,0.0,23.183088,13.03
1999-10-30,312573977.3952,299460354.04800004,0.0,23.070312,13.1
1999-10-31,304598154.24,272303410.176,0.0,22.582632000000004,13.16
1999-11-01,306017165.7216,337871526.912,0.0,22.66188,12.71
1999-11-02,311497485.9264,312427183.104,0.0,22.917912,12.2
1999-11-03,325124889.29279995,305821440.0,0.0,22.978872000000003,12.07
1999-11-04,323975000.6784,314873754.624,0.0,22.60092,12.1
1999-11-05,310102940.16,332489069.568,0.0,22.58568,11.9
1999-11-06,318592543.3344,305087468.544,0.0,22.853904000000004,11.68
1999-11-07,319522240.512,328329897.984,0.0,22.853904000000004,11.63
1999-11-08,338654429.7984,334446326.784,0.0,22.838664000000005,11.53
1999-11-09,342348752.7936,362092584.96,0.0,22.832568,11.59
1999-11-10,343939024.2816,331999755.264,0.0,22.744176000000003,11.61
1999-11-11,341198864.17920005,328819212.28800005,0.0,22.76856,11.66
1999-11-12,342422149.93920004,366985728.0,0.0,22.704552,11.65
1999-11-13,341737109.9136,344232612.864,0.0,23.052024,11.62
